Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Label
left,177.2874833,177.6401761,176.2884008,178.1158507,172.9792501,Pull ups
left,176.4002112,178.214466,176.4509441,178.0380655,173.1584433,Pull ups
left,174.6583182,176.5636527,175.8086377,178.4741368,173.5482895,Pull ups
left,173.5508762,175.8926187,175.4735982,178.4619173,173.5689854,Pull ups
left,172.0907105,174.6804679,175.1453028,178.4189117,173.5986517,Pull ups
left,170.4196087,173.4866111,174.7924414,178.2380102,173.5138342,Pull ups
left,169.1055811,172.9076564,174.3442626,177.9290258,173.2702426,Pull ups
left,167.6980332,172.8861586,173.8977768,177.9277058,173.3741177,Pull ups
left,165.9620778,171.6896892,173.5396426,177.8694582,173.4914866,Pull ups
left,165.1198947,171.0409938,173.510993,177.8257407,173.6308331,Pull ups
left,165.1897803,171.2504352,173.6891794,177.5445481,173.5243775,Pull ups
left,164.7143552,171.0128347,173.9630323,177.1946958,173.4901468,Pull ups
left,163.1094822,170.4713966,173.4351187,176.9280269,173.4050283,Pull ups
left,162.0546167,169.0907048,173.607062,176.2856715,173.0736406,Pull ups
left,161.8960767,168.4746258,174.4568179,175.7203734,173.1421108,Pull ups
left,160.9969588,167.5518133,174.7649283,175.3675008,173.1325714,Pull ups
left,157.413339,165.3037157,174.2366795,174.89647,173.1402344,Pull ups
left,158.8881568,166.190935,175.0370185,174.8641165,173.3665191,Pull ups
left,156.7091932,163.8419792,175.2786647,174.4613489,173.4314489,Pull ups
left,155.767829,163.2237255,175.4685259,174.3165696,173.5993682,Pull ups
left,155.10967,162.518746,176.0298849,174.1335096,173.8022284,Pull ups
left,152.9455555,160.7951049,175.9627213,173.9927412,173.8253768,Pull ups
left,152.9042628,160.6822677,176.116379,174.0211385,173.885167,Pull ups
left,150.8244842,158.7701885,176.3296173,173.7918793,173.9619206,Pull ups
left,148.9833536,157.3714165,176.0809348,173.6002231,173.8103699,Pull ups
left,148.8720437,157.4093453,176.1768254,173.3297923,173.6134666,Pull ups
left,148.0693096,156.8406673,176.5950333,172.8932116,173.4885905,Pull ups
left,145.8784898,154.840869,176.5010244,172.920232,173.5090183,Pull ups
left,143.5150515,152.1621163,176.5770946,172.9570869,173.5721376,Pull ups
left,141.5845596,150.0119559,176.9096144,172.7737871,173.5177953,Pull ups
left,139.4564453,147.2633896,176.8738021,172.8417451,173.5419202,Pull ups
left,133.4466956,140.550215,176.6654919,172.7840909,173.3956115,Pull ups
left,129.8005002,136.170942,176.4138307,173.3531038,173.7770733,Pull ups
left,125.535575,130.7070107,176.3337751,173.5837585,173.9093813,Pull ups
left,120.4454045,124.2584356,176.4709228,173.6870882,174.1296416,Pull ups
left,117.5026505,121.0805226,176.219528,173.7542291,174.1909338,Pull ups
left,112.572031,116.1199998,176.1424974,173.5809417,173.9329343,Pull ups
left,109.8095566,112.7263783,176.0383305,173.6048092,173.8745199,Pull ups
left,108.1772501,111.2363464,175.9384075,173.9510477,174.0835737,Pull ups
left,102.5070654,105.3172143,175.8440038,174.1824927,174.214164,Pull ups
left,96.46386002,99.39863454,175.9195169,173.9573981,174.1500088,Pull ups
left,90.6817868,93.72996141,175.8323577,173.9492091,174.1695718,Pull ups
left,83.97614324,86.97692612,176.0942219,173.6133366,174.0730245,Pull ups
left,78.55035308,81.52454064,176.2979657,173.0321571,173.8017497,Pull ups
left,72.17875783,75.30672235,176.5435906,172.6704321,173.8016721,Pull ups
left,66.70800936,69.965304,177.153455,171.9267118,173.5530277,Pull ups
left,59.89565996,63.20720307,177.8338097,171.439674,173.5541936,Pull ups
left,55.34329685,58.62388201,177.8858335,171.6873116,173.7891712,Pull ups
left,53.88897053,57.36048463,178.1017782,171.1613389,173.5433994,Pull ups
left,50.84995026,54.31372031,178.6998519,170.5587104,173.3819368,Pull ups
left,46.95437909,50.39658642,178.9890678,170.7087486,173.5335674,Pull ups
left,44.3037505,48.15076372,179.1747544,171.1272332,174.0629569,Pull ups
left,41.24766994,45.99996499,179.5402675,171.1265168,174.3776416,Pull ups
left,37.87882728,43.10741914,179.9617209,171.1534586,174.6311928,Pull ups
left,34.64418521,39.6825057,179.4428423,170.9594301,174.5631943,Pull ups
left,30.3156438,34.64038915,178.5081589,170.7339716,174.6310153,Pull ups
left,26.88688145,30.90186315,178.0688499,170.8880269,174.7643591,Pull ups
left,23.95748754,28.14231549,177.4929926,170.8647689,174.9002878,Pull ups
left,22.89620611,26.73684925,177.4415997,171.1718083,175.1398152,Pull ups
left,19.80936671,23.48269913,177.0280528,171.5350318,175.4340608,Pull ups
left,17.86073942,21.08601086,176.661482,171.8318411,175.6675454,Pull ups
left,16.08486812,20.41990859,176.6016743,172.1237818,175.9346538,Pull ups
left,15.5084796,20.34966182,176.6299794,172.0576929,175.9047355,Pull ups
left,14.59465927,20.31487516,177.0875502,172.2318026,175.8388657,Pull ups
left,14.15189586,20.02946247,177.5958469,172.8597756,176.1334274,Pull ups
left,13.32681895,19.12223619,177.8006988,173.2937164,176.2304543,Pull ups
left,12.87603543,18.19372258,177.7430972,173.4467779,176.2052821,Pull ups
left,12.56320104,17.99538142,177.774309,173.4957776,176.2074897,Pull ups
left,11.90157905,17.9044327,177.9732112,173.9266099,176.5202926,Pull ups
left,11.23871198,17.81139087,178.7106684,174.9699682,177.1602312,Pull ups
left,10.83802936,17.29353436,179.042906,175.2581776,177.1098833,Pull ups
left,10.8479147,16.91632897,178.8924222,175.2967842,177.0911341,Pull ups
left,11.24494125,17.13820614,178.9068447,175.0525023,176.880891,Pull ups
left,12.20418634,18.25855873,179.6869756,175.3336991,176.8457892,Pull ups
left,13.4651143,18.36901585,179.7840043,175.404576,176.8696435,Pull ups
left,15.33157036,19.28331989,179.687555,175.4363795,176.9310927,Pull ups
left,16.85607133,20.39653133,179.8231636,175.3161179,176.8576724,Pull ups
left,21.50992264,25.25880681,179.2775157,175.0518319,176.7148107,Pull ups
left,26.8713885,28.89309498,179.7419535,174.2989096,176.3991569,Pull ups
left,32.06928196,33.62540846,179.5974004,173.981448,176.2529198,Pull ups
left,36.49447892,38.58093781,179.2666229,173.296491,176.0979818,Pull ups
left,40.30857988,43.01060748,178.8678544,172.6063747,175.8860647,Pull ups
left,42.93191805,45.54600547,179.0474967,172.2118173,175.8949904,Pull ups
left,48.76524137,51.49803487,179.1709024,171.8045595,175.8729835,Pull ups
left,54.88422718,57.585084,179.3084801,171.3502935,175.8014695,Pull ups
left,63.82031105,65.9049625,179.3516967,171.724046,176.0507008,Pull ups
left,73.68792392,75.66031764,179.516189,171.4877872,176.0911923,Pull ups
left,80.36578482,82.18366598,179.7119196,171.4976562,176.2530297,Pull ups
left,87.08537701,88.93995806,179.6146746,171.645153,176.3948747,Pull ups
left,91.32749037,93.13593251,179.5206283,171.7911696,176.4658959,Pull ups
left,96.45995204,98.21730528,179.352628,171.8373696,176.4260251,Pull ups
left,100.6307477,102.3030787,179.3118045,171.927286,176.4972789,Pull ups
left,105.3863561,107.1912712,179.3746728,171.7686859,176.4331713,Pull ups
left,110.4401633,111.7449528,179.9655045,171.4957549,176.5051826,Pull ups
left,114.6385614,116.3706293,179.995822,171.4095169,176.4688679,Pull ups
left,120.8127016,122.3445222,179.547178,170.998664,176.3159541,Pull ups
left,125.8575468,127.7466847,178.8902536,170.3745547,176.0443252,Pull ups
left,130.2241246,132.8681942,178.1910169,169.6686395,175.6253036,Pull ups
left,134.2789997,137.1898399,178.202985,169.8926245,175.6183363,Pull ups
left,137.727216,140.4192489,178.1289156,170.1836686,175.6645304,Pull ups
left,142.1491653,145.1561473,177.9016246,169.9561085,175.4187043,Pull ups
left,145.7943772,148.9372336,177.4499032,170.0721086,175.5111447,Pull ups
left,148.319631,151.99185,178.1381931,171.0587833,175.7289397,Pull ups
left,151.883075,156.104227,178.6872847,171.8044296,175.9000793,Pull ups
left,154.6584819,160.0255445,179.2274905,172.1462421,175.6806542,Pull ups
left,156.7397979,163.192173,179.5726679,172.478485,175.601371,Pull ups
left,158.0874322,164.6745455,179.6045361,173.6342788,175.7941132,Pull ups
left,159.631184,165.7468625,179.520322,173.5782813,175.5255253,Pull ups
left,161.3890845,167.0441629,179.4838156,173.8856501,175.4261483,Pull ups
left,162.8733164,168.1726298,179.3948679,174.2408964,175.3309152,Pull ups
left,165.4586968,169.3556473,179.942809,173.8683556,174.9579514,Pull ups
left,167.95015,170.6661428,179.5415806,173.989021,174.8440664,Pull ups
left,168.9906162,171.5461965,179.552746,174.1408621,174.7268366,Pull ups
left,170.2776519,172.4113095,179.6196589,175.0182768,175.1390493,Pull ups
left,171.5232517,172.8206115,179.189782,175.3054293,175.3356416,Pull ups
left,172.7961295,173.5666446,179.2470475,176.0435535,175.6179735,Pull ups
left,173.5814911,173.9817194,179.4371764,176.6983166,175.8077592,Pull ups
left,173.8651065,174.253741,179.9234809,177.7898105,176.2789684,Pull ups
left,174.5335769,174.7503566,179.9957485,178.3127842,176.4775453,Pull ups
left,175.0050296,174.9468644,179.8257686,178.8176964,176.6082893,Pull ups
left,175.6986114,175.3088596,179.6575667,179.2028664,176.5855394,Pull ups
left,175.5870079,174.920514,179.4867328,179.4055444,176.4944356,Pull ups
left,175.4708115,174.7529893,179.12477,179.5944226,176.3159412,Pull ups
left,175.3623199,174.9022783,178.9850861,179.3183684,175.9240828,Pull ups
left,175.3539702,175.0747883,178.6751534,179.4502739,175.7866508,Pull ups
left,175.5015503,175.3019343,178.6100412,179.3795192,175.6581955,Pull ups
left,176.0871794,175.5165522,178.6364448,179.4245168,175.5890462,Pull ups
left,176.5189318,176.4008432,178.6128584,179.3117645,175.4574936,Pull ups
left,176.1739958,176.4130698,178.2642975,179.2916025,175.269924,Pull ups
left,175.9282422,176.379625,178.0763199,179.0735086,174.9935942,Pull ups
left,175.877217,176.7805398,177.8894416,178.9581564,174.8485846,Pull ups
left,175.7517546,176.5040535,177.8402486,178.9449641,174.8492094,Pull ups
left,174.948998,175.5133708,177.6283948,178.9662617,174.8799712,Pull ups
left,174.8079949,175.445044,177.3410214,179.0246006,174.8963628,Pull ups
left,174.1744876,175.4178318,177.0456094,178.9717795,174.8766578,Pull ups
left,172.258671,174.0703089,176.6031179,178.6063674,174.6078992,Pull ups
left,171.2480971,173.4722017,176.4404624,178.6912214,174.6985775,Pull ups
left,170.4054302,172.9743892,176.1680387,178.6303702,174.5770496,Pull ups
left,168.8987107,172.5857572,175.9136622,178.4501701,174.6345405,Pull ups
left,168.9425295,173.0040877,176.0331589,178.6353538,174.9196369,Pull ups
left,168.3440473,173.29829,175.8774478,178.7669267,175.1202129,Pull ups
left,166.4790499,171.8947437,175.6153547,178.6783037,175.1937539,Pull ups
left,166.4974873,172.6951255,175.8349505,178.4211981,175.204824,Pull ups
left,166.0445123,172.2297333,176.0385964,178.1773365,175.1397294,Pull ups
left,164.8579212,171.2182882,176.1811657,177.7686883,175.0111167,Pull ups
left,163.8158738,170.5361786,176.1942386,177.5370301,174.9695147,Pull ups
left,162.9662688,169.3180653,176.1848584,177.445192,174.901042,Pull ups
left,161.9152452,167.8066468,176.4564602,177.0927239,174.8247802,Pull ups
left,160.6970615,166.3155284,176.5522801,176.9031611,174.798634,Pull ups
left,159.9923124,165.2595698,176.872438,176.5550274,174.623669,Pull ups
left,159.4264308,164.0303791,177.0977473,176.5808857,174.6623377,Pull ups
left,158.0651693,162.2261666,177.2752185,176.2785858,174.5479675,Pull ups
left,156.01599,160.929665,176.7975169,176.3209433,174.4921515,Pull ups
left,154.2678507,159.1122325,176.7751681,175.9750253,174.1434241,Pull ups
left,152.7907488,157.0559394,176.8654543,175.6995356,173.9104224,Pull ups
left,150.7509989,154.8546774,176.739106,175.0373655,173.2637816,Pull ups
left,149.2178616,154.280537,176.7505199,174.5802428,172.8806341,Pull ups
left,148.1493286,152.7859358,176.9085525,174.4601134,172.8642938,Pull ups
left,147.0491999,150.4976767,176.9580912,174.3505036,172.7778033,Pull ups
left,145.7850553,148.5277794,176.9559761,174.3222367,172.7678595,Pull ups
left,144.7483839,147.5648281,177.2217853,173.4772103,172.2361589,Pull ups
left,140.5274009,142.6271935,177.3129533,172.8952677,171.8283126,Pull ups
left,137.8613505,139.8204824,177.5845686,172.0178345,171.297129,Pull ups
left,135.7456584,137.5999614,177.4493629,171.5480981,170.8701045,Pull ups
left,131.808347,133.7902053,177.9694591,170.0994579,170.0512368,Pull ups
left,127.3407264,129.2422526,177.0464027,169.4207713,169.0452846,Pull ups
left,121.6236863,124.1314983,176.1067611,169.8064935,169.0088187,Pull ups
left,115.8186985,118.0073519,175.9444216,170.1327958,169.4736639,Pull ups
left,110.3337648,113.422494,175.3405547,169.7098183,169.0978871,Pull ups
left,107.101143,109.8481654,175.230673,169.775007,169.0232479,Pull ups
left,103.9583352,106.7634495,174.9012621,170.1492707,169.4710704,Pull ups
left,100.9787416,103.6029459,175.6277402,169.8730161,169.6792096,Pull ups
left,95.58253692,97.95957057,176.4780807,168.9510624,169.6023274,Pull ups
left,92.14413182,95.48648324,176.3645962,169.9092563,170.6636141,Pull ups
left,85.43399479,89.12503236,177.123428,169.3979253,171.0839989,Pull ups
left,79.25139649,83.48648021,177.4807582,168.8857935,171.1730649,Pull ups
left,72.81416261,76.89030777,178.0484096,168.667375,171.3426843,Pull ups
left,66.01762821,70.54596277,178.723531,168.4680414,171.7330588,Pull ups
left,63.71251602,67.78828888,179.0646451,168.8820398,172.2721842,Pull ups
left,59.22063791,62.89271596,178.8031697,169.2963792,172.5870874,Pull ups
left,56.56817458,59.51092437,179.5408115,168.8055579,172.395663,Pull ups
left,54.73692013,56.46846361,179.2395536,168.7229078,173.048804,Pull ups
left,54.38718807,55.92272046,178.982397,168.6409022,173.1531079,Pull ups
left,53.77352759,55.09894371,178.2782083,168.4364541,173.3373894,Pull ups
left,54.43202114,56.1554449,179.3327365,169.582963,173.9144874,Pull ups
left,51.12509158,53.30504819,178.5936184,169.5701307,174.1269535,Pull ups
left,48.17531713,50.46138215,178.7162874,169.9827228,174.4889074,Pull ups
left,45.64050794,47.67192373,178.7498509,170.8564243,175.3002505,Pull ups
left,43.05949003,45.70070963,179.2956695,171.3308947,175.5271091,Pull ups
left,40.01036156,42.3229739,178.4249579,171.3475259,176.0907825,Pull ups
left,36.714515,39.71512993,178.2820158,170.950291,176.1065685,Pull ups
left,35.91812242,38.0420497,178.8118752,171.6890784,176.5584647,Pull ups
left,33.04543709,34.87856465,178.3746713,172.1214999,177.0549142,Pull ups
left,29.18946748,31.55638467,178.0605787,172.3745527,177.394647,Pull ups
left,25.01454274,27.32928319,177.7372096,172.9625431,177.9784207,Pull ups
left,24.2874056,27.85801073,176.9740115,172.2532102,177.8895431,Pull ups
left,23.05868143,26.1111661,175.9175691,172.2755028,178.5912698,Pull ups
left,22.43744294,23.95624939,174.9925353,172.7009865,179.1580914,Pull ups
left,22.2249181,23.41814551,174.9464944,172.6384767,179.1282974,Pull ups
left,22.14111695,23.1417867,174.9207379,173.8416535,179.5861711,Pull ups
left,21.57256256,23.3420139,174.7383031,174.0872369,179.1246054,Pull ups
left,20.43473271,22.15074918,174.88586,174.1368084,179.1933018,Pull ups
left,20.14768735,21.80887187,174.248798,173.7155603,179.0355882,Pull ups
left,20.36960053,21.59332388,173.8586815,173.3531247,179.1699852,Pull ups
left,20.55957748,21.01777751,174.0438431,173.5547837,179.1235237,Pull ups
left,20.31669668,20.80859977,174.2011965,173.2403251,179.4421463,Pull ups
left,19.3237906,19.82972665,174.1525053,173.2751916,179.4102014,Pull ups
left,19.57199806,20.00991036,174.1107816,173.3174901,179.1388659,Pull ups
left,19.72131794,19.6947235,174.309574,173.4091116,179.1996694,Pull ups
left,19.86128064,19.81298641,175.1555848,173.6003773,179.3040315,Pull ups
left,19.13069761,18.85549161,174.8486077,173.3566771,179.3862441,Pull ups
left,19.65437727,19.02135206,174.5926887,173.6345683,178.8776821,Pull ups
left,20.43533593,20.00651147,174.8003522,173.3099253,178.9330278,Pull ups
left,21.92780844,21.33695484,175.1494316,173.5287623,178.7984412,Pull ups
left,24.89355021,24.93006057,176.2184457,174.2497986,178.3218865,Pull ups
left,29.2381642,30.38840612,176.3052107,173.7155436,178.4203198,Pull ups
left,32.65718229,33.96369396,176.9125719,173.444662,178.6530412,Pull ups
left,35.70202809,36.54077162,177.1104937,173.2322706,178.6284891,Pull ups
left,39.72024894,41.0352861,177.3431458,172.8920864,178.8031569,Pull ups
left,44.0583992,45.48437482,177.6193708,172.7210897,178.8233711,Pull ups
left,48.198962,49.56719197,177.5572346,172.008727,179.0972709,Pull ups
left,52.70649042,54.01614346,176.9085223,171.1180689,179.2037041,Pull ups
left,55.77395579,57.62798945,177.0240594,171.1660199,179.064621,Pull ups
left,59.7676155,61.96704439,176.7995748,170.8224508,179.023149,Pull ups
left,66.109436,68.3053843,176.1764044,170.1580425,179.1014345,Pull ups
left,76.17213481,78.28934407,175.6370595,169.3601606,179.3514327,Pull ups
left,81.94186899,83.85014658,175.6173338,169.515846,179.1357777,Pull ups
left,86.1392924,87.94605929,176.0795135,169.7909744,179.1588688,Pull ups
left,89.07791209,90.68672448,175.7055195,169.8624389,178.8598927,Pull ups
left,95.51549564,96.85861953,175.9794145,170.196686,178.7019505,Pull ups
left,99.81583032,101.3181689,175.9028506,170.3248365,178.6363919,Pull ups
left,101.2559549,102.6803331,175.5956033,170.0458436,178.6878547,Pull ups
left,105.9575225,107.5730297,176.0328042,170.337234,178.7002798,Pull ups
left,109.8362835,111.5971305,176.2745492,170.620933,178.6544744,Pull ups
left,112.0235083,114.0835668,177.1797906,171.7431585,178.3012667,Pull ups
left,115.811855,118.1940197,177.7770301,172.5980741,178.1806541,Pull ups
left,118.0984394,120.8519268,178.2359336,172.9752346,178.2300457,Pull ups
left,119.0821377,122.1759369,179.3143736,174.5768217,177.8328624,Pull ups
left,126.7228191,131.125241,179.4979308,174.0606152,178.3724273,Pull ups
left,130.9054646,136.4581877,179.333214,173.3156172,179.0150776,Pull ups
left,134.7011986,141.1898151,179.9146243,173.4217306,179.4758078,Pull ups
left,136.6953955,144.3472507,179.6638698,172.6475036,179.7964233,Pull ups
